,,QueueLength,TimeStamp
1.15041E+12,661820,,
1.15057E+12,674238,,
1.15061E+12,676994,,
1.15066E+12,672505,,
1.15067E+12,677982,,
1.15073E+12,676738,,
1.15091E+12,672504,,
1.15095E+12,671234,,
1.15096E+12,675488,,
1.15106E+12,669271,,
1.15118E+12,674358,,
1.15124E+12,678697,,
1.1514E+12,669389,,
1.1514E+12,674743,,
1.15141E+12,660603,,
1.15157E+12,673049,,
1.15162E+12,675803,,
1.15167E+12,671260,,
1.15167E+12,676784,,
1.15174E+12,675557,,
1.15191E+12,671260,,
1.15196E+12,670025,,
1.15197E+12,674319,,
1.15207E+12,668114,,
1.15218E+12,673120,,
1.15224E+12,677548,,
1.1524E+12,668259,,
1.15241E+12,673596,,
1.15242E+12,659421,,
1.15258E+12,671822,21448959,1.15364E+12
1.15262E+12,674646,,
1.15268E+12,670062,,
1.15268E+12,675600,,
1.15274E+12,674358,,
1.15292E+12,670062,,
1.15297E+12,668831,,
1.15297E+12,673082,,
1.15307E+12,666941,,
1.15319E+12,671949,,
1.15324E+12,676356,,
1.15341E+12,667113,,
1.15342E+12,672420,,
1.15343E+12,658223,,
1.15358E+12,670640,,
1.15362E+12,673523,,
1.15368E+12,674373,,
1.15368E+12,668852,,
1.15375E+12,673119,,
1.15393E+12,668849,,
1.15398E+12,667615,,
1.15398E+12,671865,,
1.15408E+12,665816,,
1.15421E+12,670820,,
1.15425E+12,675104,,
1.15442E+12,665920,,
1.15442E+12,671205,,
1.15443E+12,657038,,
1.15459E+12,669539,,
1.15463E+12,672368,,
1.15468E+12,673169,,
1.15469E+12,667679,,
1.15476E+12,671949,21357790,1.15594E+12
1.15493E+12,667675,,
1.15499E+12,666442,,
1.15499E+12,670744,,
1.15509E+12,664587,,
1.15522E+12,669671,,
1.15525E+12,673878,,
1.15542E+12,664706,,
1.15543E+12,669965,,
1.15544E+12,655883,,
1.15559E+12,668387,,
1.15563E+12,671184,,
1.15569E+12,672048,,
1.15569E+12,666463,,
1.15578E+12,670820,,
1.15594E+12,666462,,
1.15599E+12,669619,,
1.156E+12,665190,,
1.15609E+12,663406,,
1.15623E+12,668500,,
1.15626E+12,672668,,
1.15643E+12,663500,,
1.15644E+12,668750,,
1.15645E+12,654688,,
1.15659E+12,667214,,
1.15664E+12,669932,,
1.15669E+12,670935,,
1.1567E+12,665225,,
1.15679E+12,669671,,
1.15695E+12,665212,,
1.157E+12,668444,,
1.15701E+12,663972,,
1.1571E+12,662206,21268378,1.15824E+12
1.15723E+12,667294,,
1.15726E+12,671463,,
1.15744E+12,662302,,
1.15744E+12,667554,,
1.15745E+12,653465,,
1.1576E+12,665998,,
1.15764E+12,668727,,
1.1577E+12,669755,,
1.15771E+12,664123,,
1.15779E+12,668500,,
1.15795E+12,664114,,
1.15801E+12,667257,,
1.15802E+12,662896,,
1.15811E+12,661004,,
1.15824E+12,666081,,
1.15826E+12,670304,,
1.15844E+12,661102,,
1.15845E+12,666354,,
1.15846E+12,652282,,
1.1586E+12,664801,,
1.15864E+12,667533,,
1.1587E+12,668578,,
1.15871E+12,662966,,
1.1588E+12,667294,,
1.15896E+12,662960,,
1.15901E+12,666045,,
1.15902E+12,661708,,
1.15911E+12,659806,,
1.15925E+12,664868,,
1.15927E+12,669135,,
1.15945E+12,659903,,
1.15946E+12,665167,21174284,1.16054E+12
1.15947E+12,651074,,
1.1596E+12,663596,,
1.15965E+12,666338,,
1.1597E+12,667352,,
1.15972E+12,661739,,
1.15981E+12,666081,,
1.15997E+12,661737,,
1.16002E+12,664829,,
1.16003E+12,660491,,
1.16012E+12,658609,,
1.16025E+12,663645,,
1.16027E+12,667934,,
1.16046E+12,658666,,
1.16047E+12,663915,,
1.16047E+12,649897,,
1.16061E+12,662387,,
1.16065E+12,665152,,
1.16071E+12,666143,,
1.16073E+12,660551,,
1.16081E+12,664867,,
1.16097E+12,660546,,
1.16103E+12,663614,,
1.16105E+12,659263,,
1.16113E+12,657374,,
1.16126E+12,662467,,
1.16128E+12,666740,,
1.16146E+12,657511,,
1.16147E+12,662745,,
1.16148E+12,648737,,
1.16161E+12,661206,,
1.16165E+12,663911,,
1.16171E+12,664919,21099050,1.16284E+12
1.16173E+12,659324,,
1.16182E+12,663644,,
1.16198E+12,659318,,
1.16204E+12,662416,,
1.16206E+12,658033,,
1.16213E+12,656211,,
1.16227E+12,661257,,
1.16228E+12,665602,,
1.16247E+12,656344,,
1.16248E+12,661649,,
1.16249E+12,647509,,
1.16261E+12,659981,,
1.16266E+12,662724,,
1.16271E+12,663744,,
1.16274E+12,658144,,
1.16283E+12,662467,,
1.16299E+12,658143,,
1.16304E+12,661221,,
1.16308E+12,656862,,
1.16314E+12,655050,,
1.16327E+12,660062,,
1.16328E+12,664391,,
1.16348E+12,655132,,
1.16349E+12,660441,,
1.16349E+12,646295,,
1.16362E+12,658829,,
1.16366E+12,661642,,
1.16372E+12,662553,,
1.16375E+12,656948,,
1.16383E+12,661256,,
1.16399E+12,656939,,
1.16405E+12,660001,21004179,1.16514E+12
1.16408E+12,655645,,
1.16415E+12,653856,,
1.16428E+12,658881,,
1.16429E+12,663248,,
1.16448E+12,653969,,
1.16449E+12,659244,,
1.1645E+12,645077,,
1.16462E+12,657635,,
1.16466E+12,660439,,
1.16472E+12,661333,,
1.16475E+12,655777,,
1.16484E+12,660061,,
1.165E+12,655776,,
1.16505E+12,658845,,
1.1651E+12,654464,,
1.16515E+12,652682,,
1.16529E+12,657698,,
1.16529E+12,662034,,
1.16549E+12,652765,,
1.1655E+12,658001,,
1.16551E+12,643881,,
1.16562E+12,656458,,
1.16567E+12,659245,,
1.16573E+12,660157,,
1.16576E+12,654609,,
1.16585E+12,658880,,
1.166E+12,654602,,
1.16606E+12,657644,,
1.16611E+12,653274,,
1.16616E+12,651459,,
1.16629E+12,656539,,
1.16629E+12,660857,20911368,1.16744E+12
1.1665E+12,651513,,
1.1665E+12,656819,,
1.16651E+12,642672,,
1.16663E+12,655311,,
1.16667E+12,658002,,
1.16673E+12,658998,,
1.16677E+12,653424,,
1.16685E+12,657698,,
1.16701E+12,653422,,
1.16707E+12,656468,,
1.16712E+12,652129,,
1.16717E+12,650230,,
1.1673E+12,655350,,
1.1673E+12,659671,,
1.1675E+12,650294,,
1.16751E+12,655613,,
1.16752E+12,641514,,
1.16763E+12,654075,,
1.16767E+12,656834,,
1.16773E+12,657834,,
1.16777E+12,652206,,
1.16786E+12,656539,,
1.16802E+12,652204,,
1.16807E+12,655317,,
1.16812E+12,650924,,
1.16817E+12,648986,,
1.1683E+12,658483,,
1.1683E+12,654103,,
1.16851E+12,649128,,
1.16852E+12,654431,,
1.16853E+12,640319,,
1.16863E+12,652851,20839153,1.16974E+12
1.16868E+12,655620,,
1.16874E+12,656659,,
1.16878E+12,651021,,
1.16886E+12,655350,,
1.16902E+12,651018,,
1.16908E+12,654076,,
1.16913E+12,649720,,
1.16918E+12,647821,,
1.16931E+12,657277,,
1.16931E+12,652880,,
1.16952E+12,647958,,
1.16952E+12,653261,,
1.16953E+12,639133,,
1.16964E+12,651640,,
1.16968E+12,654452,,
1.16974E+12,655402,,
1.16979E+12,649807,,
1.16987E+12,654104,,
1.17003E+12,649806,,
1.17009E+12,652850,,
1.17014E+12,648515,,
1.17019E+12,646648,,
1.17031E+12,656068,,
1.17032E+12,651715,,
1.17052E+12,646803,,
1.17053E+12,652111,,
1.17054E+12,637986,,
1.17064E+12,650495,,
1.17069E+12,653272,,
1.17074E+12,654189,,
1.17079E+12,648645,,
1.17088E+12,652880,20747563,1.17204E+12
1.17104E+12,648641,,
1.17109E+12,651632,,
1.17114E+12,647327,,
1.17119E+12,645504,,
1.17131E+12,654875,,
1.17132E+12,650535,,
1.17153E+12,645572,,
1.17154E+12,650913,,
1.17155E+12,636783,,
1.17165E+12,649299,,
1.17169E+12,652129,,
1.17175E+12,653026,,
1.1718E+12,647462,,
1.17188E+12,651714,,
1.17204E+12,647461,,
1.1721E+12,650484,,
1.17215E+12,646160,,
1.1722E+12,644295,,
1.17232E+12,653712,,
1.17233E+12,649345,,
1.17254E+12,644378,,
1.17254E+12,649701,,
1.17255E+12,635627,,
1.17265E+12,648134,,
1.17269E+12,650925,,
1.17275E+12,651857,,
1.17281E+12,646226,,
1.17289E+12,650535,,
1.17305E+12,646225,,
1.17311E+12,649291,,
1.17316E+12,644915,,
1.17321E+12,643070,20657809,1.17434E+12
1.17332E+12,652531,,
1.17334E+12,648150,,
1.17354E+12,643239,,
1.17355E+12,648497,,
1.17356E+12,634422,,
1.17365E+12,646920,,
1.1737E+12,649731,,
1.17376E+12,650642,,
1.17381E+12,645028,,
1.1739E+12,649344,,
1.17406E+12,645025,,
1.17411E+12,648122,,
1.17416E+12,643721,,
1.17421E+12,641930,,
1.17433E+12,651367,,
1.17434E+12,646973,,
1.17455E+12,642053,,
1.17456E+12,647303,,
1.17457E+12,633189,,
1.17466E+12,645789,,
1.1747E+12,648526,,
1.17476E+12,649488,,
1.17482E+12,643808,,
1.1749E+12,648150,,
1.17506E+12,643806,,
1.17512E+12,646896,,
1.17517E+12,642509,,
1.17522E+12,640750,,
1.17533E+12,650138,,
1.17535E+12,645818,,
1.17556E+12,640874,,
1.17556E+12,646141,20564559,1.17663E+12
1.17557E+12,631976,,
1.17566E+12,644614,,
1.1757E+12,647351,,
1.17576E+12,648331,,
1.17583E+12,642616,,
1.17591E+12,646972,,
1.17607E+12,642616,,
1.17613E+12,645749,,
1.17618E+12,641317,,
1.17623E+12,639571,,
1.17633E+12,648924,,
1.17635E+12,644637,,
1.17656E+12,639651,,
1.17657E+12,644905,,
1.17658E+12,630783,,
1.17666E+12,643415,,
1.17671E+12,646174,,
1.17677E+12,647137,,
1.17683E+12,641411,,
1.17691E+12,645818,,
1.17707E+12,641410,,
1.17713E+12,644580,,
1.17718E+12,640126,,
1.17723E+12,638359,,
1.17734E+12,647694,,
1.17736E+12,643435,,
1.17757E+12,638410,,
1.17758E+12,643693,,
1.17759E+12,629598,,
1.17767E+12,642215,,
1.17771E+12,644930,,
1.17777E+12,645959,20488784,1.17893E+12
1.17784E+12,640246,,
1.17792E+12,644637,,
1.17808E+12,640246,,
1.17814E+12,643392,,
1.17819E+12,638936,,
1.17824E+12,637119,,
1.17834E+12,646488,,
1.17837E+12,642220,,
1.17858E+12,637187,,
1.17859E+12,642493,,
1.17859E+12,628394,,
1.17867E+12,640981,,
1.17871E+12,643745,,
1.17877E+12,644745,,
1.17885E+12,639052,,
1.17893E+12,643435,,
1.17909E+12,639048,,
1.17915E+12,642196,,
1.1792E+12,637740,,
1.17925E+12,635904,,
1.17934E+12,645345,,
1.17937E+12,640994,,
1.17958E+12,635997,,
1.17959E+12,641295,,
1.1796E+12,627194,,
1.17967E+12,639767,,
1.17972E+12,642538,,
1.17978E+12,643555,,
1.17985E+12,637858,,
1.17993E+12,642220,,
1.18009E+12,637858,,
1.18015E+12,640949,20397783,1.18123E+12
1.1802E+12,636559,,
1.18025E+12,634691,,
1.18035E+12,644172,,
1.18038E+12,639777,,
1.18059E+12,634819,,
1.1806E+12,640109,,
1.18061E+12,626018,,
1.18068E+12,638567,,
1.18072E+12,641351,,
1.18078E+12,642322,,
1.18086E+12,636712,,
1.18094E+12,640994,,
1.1811E+12,636711,,
1.18116E+12,639733,,
1.18121E+12,635394,,
1.18126E+12,633524,,
1.18135E+12,643005,,
1.18139E+12,638579,,
1.1816E+12,633653,,
1.1816E+12,638927,,
1.18161E+12,624857,,
1.18168E+12,637395,,
1.18173E+12,640173,,
1.18179E+12,641111,,
1.18187E+12,635516,,
1.18195E+12,639777,,
1.18211E+12,635515,,
1.18217E+12,638517,,
1.18222E+12,634200,,
1.18227E+12,632359,,
1.18236E+12,641797,,
1.18239E+12,637398,20296679,1.18354E+12
1.1826E+12,632417,,
1.18261E+12,637718,,
1.18262E+12,623677,,
1.18269E+12,636223,,
1.18273E+12,638971,,
1.18279E+12,639952,,
1.18287E+12,634366,,
1.18295E+12,638580,,
1.18311E+12,634366,,
1.18317E+12,637335,,
1.18322E+12,633061,,
1.18327E+12,631133,,
1.18337E+12,640607,,
1.1834E+12,636225,,
1.18361E+12,631263,,
1.18362E+12,636530,,
1.18363E+12,622489,,
1.18369E+12,635010,,
1.18373E+12,637791,,
1.18379E+12,638747,,
1.18388E+12,633129,,
1.18396E+12,637399,,
1.18412E+12,633129,,
1.18418E+12,636164,,
1.18423E+12,631824,,
1.18428E+12,629954,,
1.18437E+12,639465,,
1.18441E+12,635010,,
1.18462E+12,630097,,
1.18462E+12,635374,,
1.18463E+12,621275,,
1.1847E+12,633852,20229210,1.18583E+12
1.18474E+12,636623,,
1.1848E+12,637573,,
1.18489E+12,631928,,
1.18497E+12,636225,,
1.18513E+12,631927,,
1.18519E+12,634978,,
1.18524E+12,630617,,
1.18528E+12,628814,,
1.18538E+12,638274,,
1.18541E+12,633850,,
1.18562E+12,628899,,
1.18563E+12,634190,,
1.18564E+12,620051,,
1.1857E+12,632649,,
1.18574E+12,635455,,
1.1858E+12,636381,,
1.18589E+12,630699,,
1.18597E+12,635010,,
1.18613E+12,630699,,
1.18619E+12,633778,,
1.18624E+12,629414,,
1.18629E+12,627602,,
1.18638E+12,637053,,
1.18642E+12,632646,,
1.18663E+12,627691,,
1.18664E+12,633036,,
1.18665E+12,618854,,
1.1867E+12,631467,,
1.18674E+12,634290,,
1.1868E+12,635171,,
1.1869E+12,629514,,
1.18698E+12,633844,20136908,1.18813E+12
1.18714E+12,629514,,
1.1872E+12,632599,,
1.18725E+12,628200,,
1.1873E+12,626421,,
1.18739E+12,635833,,
1.18743E+12,631460,,
1.18764E+12,626481,,
1.18764E+12,631816,,
1.18765E+12,617653,,
1.18771E+12,630267,,
1.18775E+12,633098,,
1.18781E+12,634001,,
1.18791E+12,628337,,
1.18799E+12,632643,,
1.18815E+12,628337,,
1.18821E+12,631418,,
1.18826E+12,627032,,
1.1883E+12,625192,,
1.18839E+12,634636,,
1.18843E+12,630253,,
1.18864E+12,625273,,
1.18865E+12,630596,,
1.18866E+12,616460,,
1.18871E+12,629107,,
1.18875E+12,631873,,
1.18881E+12,632833,,
1.18891E+12,627117,,
1.18901E+12,631444,,
1.18915E+12,627117,,
1.18921E+12,630212,,
1.18926E+12,625841,,
1.18931E+12,623981,20046998,1.19043E+12
1.1894E+12,633411,,
1.18944E+12,629098,,
1.18965E+12,624106,,
1.18966E+12,629406,,
1.18967E+12,615275,,
1.18971E+12,627885,,
1.18975E+12,630673,,
1.18982E+12,631652,,
1.18992E+12,625947,,
1.19001E+12,630234,,
1.19016E+12,625947,,
1.19022E+12,629023,,
1.19027E+12,624623,,
1.19032E+12,622800,,
1.1904E+12,632243,,
1.19044E+12,627860,,
1.19066E+12,622917,,
1.19066E+12,628173,,
1.19067E+12,614074,,
1.19072E+12,626718,,
1.19076E+12,629470,,
1.19082E+12,630474,,
1.19092E+12,624758,,
1.19102E+12,629068,,
1.19117E+12,624757,,
1.19123E+12,627828,,
1.19128E+12,623460,,
1.19132E+12,621607,,
1.1914E+12,631072,,
1.19145E+12,626693,,
1.19166E+12,621765,,
1.19167E+12,627009,19954297,1.19273E+12
1.19168E+12,612877,,
1.19172E+12,625557,,
1.19176E+12,628305,,
1.19182E+12,629277,,
1.19193E+12,623591,,
1.19203E+12,627841,,
1.19217E+12,623591,,
1.19223E+12,626610,,
1.19228E+12,622280,,
1.19233E+12,620450,,
1.19241E+12,629867,,
1.19246E+12,625530,,
1.19267E+12,620572,,
1.19268E+12,625833,,
1.19269E+12,611740,,
1.19273E+12,624355,,
1.19276E+12,627101,,
1.19283E+12,628074,,
1.19294E+12,622402,,
1.19303E+12,626671,,
1.19318E+12,622402,,
1.19324E+12,625450,,
1.19329E+12,621074,,
1.19334E+12,619275,,
1.19341E+12,628683,,
1.19346E+12,624340,,
1.19368E+12,619335,,
1.19368E+12,624602,,
1.19369E+12,610529,,
1.19373E+12,623169,,
1.19377E+12,625905,,
1.19383E+12,626868,19864773,1.19513E+12
1.19394E+12,621215,,
1.19404E+12,625499,,
1.19419E+12,621215,,
1.1943E+12,619905,,
1.19434E+12,618056,,
1.19441E+12,627551,,
1.19447E+12,623123,,
1.19468E+12,618121,,
1.19469E+12,623443,,
1.1947E+12,609329,,
1.19473E+12,621933,,
1.19477E+12,624729,,
1.19483E+12,625690,,
1.19495E+12,619997,,
1.19505E+12,624321,,
1.19519E+12,619997,,
1.1953E+12,618683,,
1.19535E+12,616844,,
1.19542E+12,626357,,
1.19548E+12,621920,,
1.19569E+12,616950,,
1.1957E+12,622264,,
1.19571E+12,608083,,
1.19574E+12,620743,,
1.19578E+12,623570,,
1.19584E+12,624517,,
1.19596E+12,618792,,
1.19605E+12,623111,,
1.1962E+12,618791,,
1.19631E+12,617490,,
1.19636E+12,615666,,
1.19642E+12,625157,19764736,1.19761E+12
1.19648E+12,620710,,
1.1967E+12,615772,,
1.1967E+12,621054,,
1.19671E+12,606890,,
1.19674E+12,619595,,
1.19678E+12,622370,,
1.19684E+12,623296,,
1.19696E+12,617586,,
1.19706E+12,621912,,
1.19721E+12,617585,,
1.19732E+12,616271,,
1.19736E+12,614458,,
1.19743E+12,623917,,
1.19749E+12,619531,,
1.19771E+12,614590,,
1.19771E+12,619885,,
1.19772E+12,605745,,
1.19774E+12,618405,,
1.19778E+12,621205,,
1.19785E+12,622106,,
1.19797E+12,616386,,
1.19807E+12,620679,,
1.19821E+12,616385,,
1.19832E+12,615071,,
1.19837E+12,613280,,
1.19843E+12,622719,,
1.1985E+12,618363,,
1.19871E+12,613367,,
1.19872E+12,618678,,
1.19873E+12,604543,,
1.19875E+12,617225,,
1.19879E+12,619987,19683923,1.20007E+12
1.19885E+12,620957,,
1.19898E+12,615202,,
1.19907E+12,619507,,
1.19922E+12,615202,,
1.19933E+12,613902,,
1.19938E+12,612084,,
1.19943E+12,621552,,
1.1995E+12,617174,,
1.19972E+12,612164,,
1.19972E+12,617472,,
1.19973E+12,603353,,
1.19975E+12,616005,,
1.19979E+12,618785,,
1.19985E+12,619754,,
1.19998E+12,613994,,
1.20008E+12,618345,,
1.20022E+12,613993,,
1.20034E+12,612695,,
1.20038E+12,610878,,
1.20044E+12,620362,,
1.20051E+12,615964,,
1.20073E+12,616260,,
1.20073E+12,610971,,
1.20074E+12,602161,,
1.20076E+12,614808,,
1.20079E+12,617581,,
1.20086E+12,618578,,
1.20099E+12,612800,,
1.20109E+12,617148,,
1.20123E+12,612800,,
1.20134E+12,611485,,
1.20139E+12,609687,19572212,1.20256E+12
1.20144E+12,619219,,
1.20152E+12,614736,,
1.20174E+12,615065,,
1.20174E+12,609779,,
1.20175E+12,600943,,
1.20176E+12,613625,,
1.2018E+12,616385,,
1.20186E+12,617364,,
1.202E+12,611617,,
1.20209E+12,615955,,
1.20224E+12,611617,,
1.20235E+12,610289,,
1.2024E+12,608492,,
1.20244E+12,618010,,
1.20253E+12,613580,,
1.20274E+12,613884,,
1.20275E+12,608576,,
1.20275E+12,599717,,
1.20276E+12,612415,,
1.2028E+12,615207,,
1.20286E+12,616179,,
1.203E+12,610468,,
1.2031E+12,614724,,
1.20324E+12,610468,,
1.20336E+12,609135,,
1.2034E+12,607296,,
1.20345E+12,616812,,
1.20353E+12,612363,,
1.20375E+12,612686,,
1.20375E+12,607371,,
1.20376E+12,598548,,
1.20377E+12,611227,19498431,1.20502E+12
1.2038E+12,614000,,
1.20387E+12,614970,,
1.20401E+12,609264,,
1.2041E+12,613560,,
1.20425E+12,609264,,
1.20436E+12,607946,,
1.20441E+12,606082,,
1.20445E+12,615616,,
1.20454E+12,611156,,
1.20476E+12,606146,,
1.20476E+12,611464,,
1.20477E+12,597386,,
1.20477E+12,610034,,
1.20481E+12,612813,,
1.20487E+12,613774,,
1.20502E+12,608065,,
1.20511E+12,612349,,
1.20526E+12,608065,,
1.20537E+12,606762,,
1.20542E+12,604870,,
1.20546E+12,614416,,
1.20554E+12,609966,,
1.20577E+12,604956,,
1.20577E+12,610255,,
1.20577E+12,596217,,
1.20578E+12,608832,,
1.20582E+12,611631,,
1.20587E+12,612584,,
1.20602E+12,606807,,
1.20612E+12,611149,,
1.20626E+12,606805,,
1.20638E+12,605516,19394119,1.20752E+12
1.20642E+12,603653,,
1.20646E+12,613258,,
1.20655E+12,608761,,
1.20677E+12,603804,,
1.20678E+12,609110,,
1.20678E+12,607648,,
1.20678E+12,594993,,
1.20682E+12,610483,,
1.20688E+12,611399,,
1.20703E+12,605641,,
1.20712E+12,609944,,
1.20727E+12,605636,,
1.20738E+12,604333,,
1.20743E+12,602516,,
1.20746E+12,612054,,
1.20756E+12,607557,,
1.20778E+12,602608,,
1.20778E+12,607925,,
1.20778E+12,606467,,
1.20779E+12,593811,,
1.20782E+12,609276,,
1.20788E+12,610192,,
1.20803E+12,604472,,
1.20813E+12,608749,,
1.20828E+12,604470,,
1.20839E+12,603131,,
1.20844E+12,601325,,
1.20847E+12,610834,,
1.20857E+12,606396,,
1.20879E+12,601411,,
1.20879E+12,606746,,
1.20879E+12,605248,19299451,1.20997E+12
1.20879E+12,592622,,
1.20883E+12,608072,,
1.20888E+12,609001,,
1.20904E+12,603282,,
1.20913E+12,607548,,
1.20928E+12,603281,,
1.2094E+12,601965,,
1.20945E+12,600140,,
1.20948E+12,609658,,
1.20957E+12,605195,,
1.20979E+12,600192,,
1.2098E+12,605505,,
1.2098E+12,604089,,
1.2098E+12,591445,,
1.20983E+12,606830,,
1.20989E+12,607834,,
1.21005E+12,602097,,
1.21014E+12,606380,,
1.21029E+12,602094,,
1.21041E+12,600787,,
1.21045E+12,598909,,
1.21048E+12,608461,,
1.21058E+12,603981,,
1.2108E+12,602866,,
1.2108E+12,598996,,
1.2108E+12,604307,,
1.21081E+12,590226,,
1.21083E+12,605696,,
1.21089E+12,606661,,
1.21105E+12,600889,,
1.21115E+12,605194,,
1.2113E+12,600886,19207280,1.21247E+12
1.21141E+12,599598,,
1.21146E+12,597736,,
1.21149E+12,607268,,
1.21159E+12,602801,,
1.2118E+12,601705,,
1.21181E+12,597828,,
1.21181E+12,603095,,
1.21181E+12,589059,,
1.21184E+12,604507,,
1.2119E+12,605465,,
1.21206E+12,599679,,
1.21215E+12,603961,,
1.2123E+12,599676,,
1.21242E+12,598367,,
1.21247E+12,596572,,
1.21249E+12,606071,,
1.21259E+12,601585,,
1.21281E+12,600491,,
1.21282E+12,601937,,
1.21282E+12,596673,,
1.21282E+12,587857,,
1.21284E+12,603320,,
1.2129E+12,604240,,
1.21307E+12,598465,,
1.21316E+12,602791,,
1.21331E+12,598466,,
1.21343E+12,597183,,
1.21347E+12,595409,,
1.21349E+12,604854,,
1.2136E+12,600421,,
1.21381E+12,599314,,
1.21382E+12,600773,19106739,1.21493E+12
1.21383E+12,586672,,
1.21383E+12,595469,,
1.21384E+12,602131,,
1.2139E+12,603056,,
1.21408E+12,597287,,
1.21417E+12,601573,,
1.21432E+12,597286,,
1.21444E+12,595977,,
1.21448E+12,594205,,
1.2145E+12,603640,,
1.21461E+12,599217,,
1.21482E+12,598144,,
1.21483E+12,599583,,
1.21483E+12,585512,,
1.21485E+12,600917,,
1.21485E+12,594292,,
1.21491E+12,601862,,
1.21508E+12,596137,,
1.21517E+12,600410,,
1.21533E+12,596137,,
1.21544E+12,594810,,
1.21549E+12,593029,,
1.2155E+12,602499,,
1.21561E+12,598034,,
1.21582E+12,596980,,
1.21584E+12,598356,,
1.21584E+12,584324,,
1.21585E+12,599700,,
1.21586E+12,593079,,
1.21591E+12,600708,,
1.21609E+12,594940,,
1.21618E+12,599213,19023005,1.21742E+12
1.21633E+12,594940,,
1.21645E+12,593626,,
1.21649E+12,591827,,
1.2165E+12,601320,,
1.21662E+12,596872,,
1.21683E+12,595785,,
1.21684E+12,597164,,
1.21685E+12,583096,,
1.21686E+12,598522,,
1.21687E+12,591885,,
1.21691E+12,599539,,
1.2171E+12,593720,,
1.21719E+12,598024,,
1.21734E+12,593719,,
1.21746E+12,592418,,
1.2175E+12,590640,,
1.21751E+12,600138,,
1.21763E+12,595695,,
1.21783E+12,594616,,
1.21785E+12,595973,,
1.21785E+12,581882,,
1.21786E+12,597349,,
1.21788E+12,590708,,
1.21792E+12,598325,,
1.2181E+12,592537,,
1.2182E+12,596863,,
1.21835E+12,592537,,
1.21846E+12,591206,,
1.21851E+12,589451,,
1.21851E+12,598909,,
1.21864E+12,594506,,
1.21883E+12,593398,18920854,1.21989E+12
1.21885E+12,594792,,
1.21886E+12,580708,,
1.21887E+12,596201,,
1.21888E+12,589499,,
1.21892E+12,597115,,
1.21911E+12,591372,,
1.21921E+12,595687,,
1.21935E+12,591370,,
1.21947E+12,590049,,
1.21951E+12,588251,,
1.21952E+12,597742,,
1.21964E+12,593321,,
1.21984E+12,592200,,
1.21986E+12,593613,,
1.21986E+12,579518,,
1.21987E+12,594980,,
1.21989E+12,588300,,
1.21993E+12,595957,,
1.22012E+12,590180,,
1.22021E+12,594499,,
1.22036E+12,590178,,
1.22048E+12,588864,,
1.22052E+12,587044,,
1.22052E+12,596582,,
1.22065E+12,592103,,
1.22084E+12,591008,,
1.22087E+12,592410,,
1.22087E+12,578317,,
1.22087E+12,593799,,
1.2209E+12,587072,,
1.22093E+12,594725,,
1.22112E+12,588965,18832763,1.22237E+12
1.22122E+12,593311,,
1.22137E+12,588965,,
1.22148E+12,587670,,
1.22152E+12,595415,,
1.22152E+12,585827,,
1.22166E+12,590897,,
1.22185E+12,589817,,
1.22188E+12,591190,,
1.22188E+12,577124,,
1.22188E+12,592610,,
1.22191E+12,585872,,
1.22194E+12,593578,,
1.22213E+12,587777,,
1.22223E+12,592095,,
1.22237E+12,587776,,
1.22249E+12,586462,,
1.22253E+12,594219,,
1.22253E+12,584643,,
1.22267E+12,589699,,
1.22285E+12,588611,,
1.22288E+12,591443,,
1.22288E+12,590033,,
1.22288E+12,575898,,
1.22292E+12,584688,,
1.22294E+12,592374,,
1.22314E+12,586582,,
1.22323E+12,590892,,
1.22338E+12,586581,,
1.2235E+12,585248,,
1.22353E+12,593043,,
1.22354E+12,583458,,
1.22367E+12,588495,18729510,1.22485E+12
1.22385E+12,587441,,
1.22388E+12,590228,,
1.22389E+12,588843,,
1.22389E+12,574662,,
1.22393E+12,583493,,
1.22394E+12,591166,,
1.22414E+12,585419,,
1.22424E+12,589686,,
1.22439E+12,585418,,
1.2245E+12,584109,,
1.22453E+12,591843,,
1.22454E+12,582237,,
1.22468E+12,587307,,
1.22486E+12,586219,,
1.22489E+12,589064,,
1.22489E+12,587660,,
1.2249E+12,573480,,
1.22494E+12,582254,,
1.22495E+12,589993,,
1.22515E+12,584247,,
1.22524E+12,588488,,
1.22539E+12,584247,,
1.22551E+12,582924,,
1.22554E+12,590670,,
1.22555E+12,581033,,
1.22568E+12,586110,,
1.22586E+12,585069,,
1.22589E+12,587867,,
1.2259E+12,586451,,
1.2259E+12,572314,,
1.22595E+12,581073,,
1.22595E+12,588814,18653402,1.22732E+12
1.22616E+12,583058,,
1.22625E+12,587304,,
1.2264E+12,583058,,
1.22652E+12,581746,,
1.22654E+12,589477,,
1.22656E+12,579840,,
1.22669E+12,584920,,
1.22687E+12,583873,,
1.2269E+12,586689,,
1.22691E+12,585236,,
1.22691E+12,571108,,
1.22695E+12,579866,,
1.22696E+12,587646,,
1.22716E+12,581830,,
1.22726E+12,586101,,
1.22741E+12,581830,,
1.22752E+12,580540,,
1.22754E+12,588284,,
1.22756E+12,578619,,
1.2277E+12,583696,,
1.22787E+12,582668,,
1.2279E+12,585517,,
1.22791E+12,584098,,
